key,id,source,status,name,organization,operating_unit,location,address,address_details,description,phone_numbers,email_address,urls,manual_url,situations,services
recYkiRcTczNhOhx2,tipat-halav:5120000173,entities,ACTIVE,טיפת חלב טבריה תחנה ז',"[""recg1KxQAvuI9Iywb""]",,"[""recUcwuJhjJCPACF9""]","רמת אגוז, טבריה",רמת אגוז אור חיים שיכון ד',"יום ג 23.12.25 תחנה ז' תיתן מענה תורנות כמוקד חצבת 
משעה 15:00-18:00 .","[""04-679-6202""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000173"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rec5gjlJUC4rHeYMf,tipat-halav:5120000174,entities,ACTIVE,טיפת חלב טובא,"[""recg1KxQAvuI9Iywb""]",,"[""recFHaf4fV2Nc5f6V""]",טובא-זנגריה,טובא,"התחנה פעילה בימים א-ה בשעות 8:00-15:00. 
ייתכנו שינויים, יש ליצור קשר טלפוני לבירור פעילות ותיאום הגעה.","[""04-680-0924""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000174"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recfs8I2WI7GxKW7v,tipat-halav:5120000175,entities,ACTIVE,טיפת חלב טורעאן א',"[""recg1KxQAvuI9Iywb""]",,"[""recllYz7dFrmk4rdF""]","בירות 2188, טורעאן",שכ' אלמנאשר,תחנה פתוחה א-ה	08:00-15:00,"[""04-651-7808""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000175"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rectw4IkXewysK2kG,tipat-halav:5120000176,entities,ACTIVE,טיפת חלב טורעאן ב',"[""recg1KxQAvuI9Iywb""]",,"[""recllYz7dFrmk4rdF""]",טורעאן,שכ' אלסראר טורעאן 2188,תחנה פתוחה ב'-ו'  08:00-14:00,"[""04-641-1451""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000176"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recikZDnPYY5Ci1nw,tipat-halav:5120000180,entities,ACTIVE,טיפת חלב טייבה (בעמק),"[""recg1KxQAvuI9Iywb""]",,"[""rec34aLsQzjIprvsC""]",טייבה (בעמק),טייבה(בעמק),,"[""04-607-0069""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000180"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rec0SJuJwI8Ly9wbJ,tipat-halav:5120000177,entities,ACTIVE,טיפת חלב טייבה א',"[""recg1KxQAvuI9Iywb""]",,"[""rece3R9kVxdVX2KvN""]",טייבה,טייבה,,"[""09-799-1003""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000177"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recZdVhAya5QLj4Ch,tipat-halav:5120000178,entities,ACTIVE,טיפת חלב טייבה ב',"[""recg1KxQAvuI9Iywb""]",,"[""rece3R9kVxdVX2KvN""]",טייבה,טייבה,,"[""09-799-3062""]",Taibe-b@moh.gov.il,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000178"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
reci8dHmNQ4pTOuyE,tipat-halav:5120000179,entities,ACTIVE,טיפת חלב טייבה ד',"[""recg1KxQAvuI9Iywb""]",,"[""rece3R9kVxdVX2KvN""]",טייבה,טייבה,,"[""09-799-1971""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000179"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recSB3TN0Er8Dym8u,tipat-halav:5120000366,entities,ACTIVE,טיפת חלב טלזסטון,"[""recg1KxQAvuI9Iywb""]",,"[""rec9BUmIvhEZzcqev""]","הרי""ף 7, קרית יערים",,"יום ראשון 21.12.25 טיפת חלב סגורה . למקרים דחופים ניתן להגיע לטיפת חלב באבו גוש בשעות 8-12.30
שעות קבלת קהל בטיפת חלב על פי תור מותאם . לקביעת תור יש להתקשר למוקד הבריאות *5400
א'-ה'	08:30-14:00","[""02-534-1815""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000366"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recwtCyKAJu4vZEK1,tipat-halav:5120000188,entities,ACTIVE,טיפת חלב טמרה,"[""recg1KxQAvuI9Iywb""]",,"[""reccCFenPMilkNiPc""]",טמרה (יזרעאל),טמרה,,"[""04-662-0114""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000188"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
reclIm2yS5PjgetL8,tipat-halav:5120000183,entities,ACTIVE,טיפת חלב טמרה א' + ה',"[""recg1KxQAvuI9Iywb""]",,"[""recEAecknp7etEjMr""]",טמרה,טמרה,,"[""04-994-3139""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000183"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rec0PW7wRbZKinEtu,tipat-halav:5120000185,entities,ACTIVE,טיפת חלב טמרה ג,"[""recg1KxQAvuI9Iywb""]",,"[""recEAecknp7etEjMr""]",טמרה,טמרה,,"[""04-994-8759""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000185"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recJC1WVEmAKn8RcA,tipat-halav:5120000187,entities,ACTIVE,טיפת חלב טמרה ו,"[""recg1KxQAvuI9Iywb""]",,"[""recEAecknp7etEjMr""]",טמרה,טמרה,,"[""04-994-1242""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000187"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recfgyBjSpu61NRS3,tipat-halav:5120000189,entities,ACTIVE,טיפת חלב יאנוח,"[""recg1KxQAvuI9Iywb""]",,"[""recy6RlHMF2sCObQl""]",יאנוח-ג'ת,יאנוח,התחנה היא תחנה תורנית בתאריך 5.10.25,"[""04-997-6560""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000189"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rechshzKlIxkKxIt2,tipat-halav:5120000256,entities,ACTIVE,טיפת חלב יהלום,"[""recg1KxQAvuI9Iywb""]",,"[""recdpNUIaHDgc0VEQ""]","ככר יהלום 17, מעלה אדומים",בקרבת בנק לאומי,"פתוח ביום ראשון 21.12.25 בשעות 08:00-12:30

שעות קבלת קהל בטיפת חלב על פי תור מותאם . לקביעת תור יש להתקשר למוקד הבריאות *5400
א-ה  08:00-14:00","[""5400""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000256"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rec8AECq08uJaDhJd,tipat-halav:5120000086,entities,ACTIVE,טיפת חלב יואל,"[""recg1KxQAvuI9Iywb""]",,"[""reckta1wMG7hREeXG""]","יואל 18, בני ברק",,,"[""03-618-5662""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000086"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recV0Uf1ncW6ExHWT,tipat-halav:5120000064,entities,ACTIVE,טיפת חלב יונתן,"[""recg1KxQAvuI9Iywb""]",,"[""recsFUBLKdVeMsOho""]","רחבת הרב קוק 28, באר שבע",,,"[""08-641-9677""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000064"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recwg1quH0iZHxcr6,tipat-halav:5120000355,entities,ACTIVE,טיפת חלב יוספטל - קריית אתא,"[""recg1KxQAvuI9Iywb""]",,"[""recnQxc1jZFozySRm""]","יוספטל 56, קרית אתא",,"טיפת החלב פתוחה
לקביעת תור 5400*","[""077-784-0979""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000355"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recseTDjuUHaBCsHS,tipat-halav:5120000161,entities,ACTIVE,טיפת חלב יזרעאליה,"[""recg1KxQAvuI9Iywb""]",,"[""recfE3TTsvkOagKCF""]","סילבר אבא הלל 8, חיפה",,"טיפת החלב פתוחה
לקביעת תור 5400*","[""04-823-3777""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000161"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recJebi84BZVxFNey,tipat-halav:5120000191,entities,ACTIVE,טיפת חלב ימה,"[""recg1KxQAvuI9Iywb""]",,"[""recSCBpERilHrLu01""]",זמר,ימה-זמר,בתאריך 29.12.25 התחנה תיסגר בשעה 10:00,"[""09-874-3303""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000191"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recy5WspyMYPUUB9w,tipat-halav:5120000193,entities,ACTIVE,טיפת חלב יפיע א',"[""recg1KxQAvuI9Iywb""]",,"[""rec1bwEArpqkb3hmf""]",יפיע,יפיע,"תחנה פתוחה א-ה'	07:30-14:30
יום ו מ 08:00-14:00 

סמוך לקופת חולים כללית ואגף הרווחה של העירייה","[""04-601-1847""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000193"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recnPQKVGbSyeSLlj,tipat-halav:5120000194,entities,ACTIVE,טיפת חלב יפיע ב',"[""recg1KxQAvuI9Iywb""]",,"[""rec1bwEArpqkb3hmf""]",יפיע,יפיע שכ' אל ג'אבל,תחנה פתוחה א-ה	08:00-15:00,"[""04-601-0959""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000194"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recIQadJGS1hfeTu3,tipat-halav:5120000195,entities,ACTIVE,טיפת חלב ירוחם,"[""recg1KxQAvuI9Iywb""]",,"[""recmxgec8iS6pxDy3""]","נחל צין 67, ירוחם",,,"[""02-658-0161""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000195"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recTuEk2tJhJPBL3l,tipat-halav:5120000196,entities,ACTIVE,טיפת חלב ירכא א + ב,"[""recg1KxQAvuI9Iywb""]",,"[""recrjGB4wyT8B8tNj""]","אבו סנאן א""ס, ירכא",כביש ירכא אבו סנאן מתחם של מרכז גיל הרך,"התחילו לקבל בתחנה החדשה 
כביש ירכא אבו סנאן 
בבניין מרכז גיל הרך","[""04-956-8112""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000196"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rect44cZwtTnfSlyh,tipat-halav:5120000337,entities,ACTIVE,"טיפת חלב כ""ט בנובמבר","[""recg1KxQAvuI9Iywb""]",,"[""recP88U2pGFtMKxOF""]","כ""ט בנובמבר 4, פתח תקווה",,,"[""03-934-2888""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000337"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rec48mMhhbE48xNQF,tipat-halav:5120000197,entities,ACTIVE,טיפת חלב כאבול א,"[""recg1KxQAvuI9Iywb""]",,"[""recN0vggO9nS5s5l1""]",כאבול,כאבול,"תחנה תורנית בחול המועד בתאריך 9.10.2025
בין השעות: 07:30-15:30.","[""077-601-7629""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000197"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recRrZndw6ge3xuxd,tipat-halav:5120000198,entities,ACTIVE,טיפת חלב כאבול ב,"[""recg1KxQAvuI9Iywb""]",,"[""recN0vggO9nS5s5l1""]",כאבול,כאבול,,"[""04-994-0126""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000198"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
reci7swnYkdOaQcwZ,tipat-halav:5120000199,entities,ACTIVE,טיפת חלב כאוכב,"[""recg1KxQAvuI9Iywb""]",,"[""recCBPuF3uq3SLUcF""]",כאוכב אבו אל-היג'א,כאוכב,,"[""04-999-8872""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000199"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recfG52gDLyQup0jf,tipat-halav:5120000438,entities,ACTIVE,טיפת חלב כיסרא ב',"[""recg1KxQAvuI9Iywb""]",,"[""recYABt14hpMYKNri""]",כסרא-סמיע,שכונת חיילים משוחררים,התחנה עובדת בימי חמישי בלבד,"[""04-602-9949""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000438"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recidB3W7SMRQ8cjR,tipat-halav:5120000431,entities,ACTIVE,טיפת חלב כליל החורש,"[""recg1KxQAvuI9Iywb""]",,"[""recfE5ZqyeUibxZx2""]","האשחר 2, חצור הגלילית",,"התחנה פעילה בימים א'-ה' בן השעות 8:30-15:00. 
ייתכנו שינויים בימים ושעות הפעילות, יש ליצור קשר טלפוני לבירור פעילות ותיאום הגעה.","[""04-693-7375""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000431"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recjPXSviCMMGRPkb,tipat-halav:5120000444,entities,ACTIVE,טיפת חלב כלניות,"[""recg1KxQAvuI9Iywb""]",,"[""recNqL5bteDOodJER""]","מארי קירי 16, באר שבע",,,"[""08-659-9890""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000444"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recR4mbhXlTFt5dDB,tipat-halav:5120000200,entities,ACTIVE,טיפת חלב כמאנה,"[""recg1KxQAvuI9Iywb""]",,"[""recpD9XCzfn5P9xFd""]",כמאנה,כמאנה,התחנה פעילה ימי שני וימי חמישי,"[""050-624-2575""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000200"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recnMH7ap05P1bOhW,tipat-halav:5120000201,entities,ACTIVE,טיפת חלב כסיפה א,"[""recg1KxQAvuI9Iywb""]",,"[""recqmnIwhEDAy2dPy""]","שכ 24, כסיפה",,,"[""08-995-5098""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000201"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rec2y7gFlKjeIMusf,tipat-halav:5120000008,entities,ACTIVE,טיפת חלב כסיפה ב,"[""recg1KxQAvuI9Iywb""]",,"[""recqmnIwhEDAy2dPy""]","שכ 13, כסיפה",,,"[""08-665-4201""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000008"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recaspr1C0jAeE0m1,tipat-halav:5120000202,entities,ACTIVE,טיפת חלב כסרא,"[""recg1KxQAvuI9Iywb""]",,"[""recTWyfJ1MQCEqEr6""]",כסרא-סמיע,כסרא,"24/6/25 התחנה פתוחה
תחנה סגורה בעקבות המצב הבטחוני אפשרות לקבל שירות בטיפות חלב 
סמיע -049979869
פקיעין  049978002","[""04-987-3070""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000202"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
rec6SFj4SuIRAa17W,tipat-halav:5120000203,entities,ACTIVE,טיפת חלב כעבייה,"[""recg1KxQAvuI9Iywb""]",,"[""recaE90AHQBhOCKPJ""]",כעביה-טבאש-חג'אג'רה,כעבייה,,"[""04-953-6668""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000203"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
reczsINvsE5cawSnp,tipat-halav:5120000437,entities,ACTIVE,טיפת חלב כפר אברהם,"[""recg1KxQAvuI9Iywb""]",,"[""recUvFQtSDCn9RYVA""]","רבי עקיבא 13, פתח תקווה",,,"[""03-930-6962""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000437"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recb4XUuBiF1uAFFv,tipat-halav:5120000205,entities,ACTIVE,טיפת חלב כפר ברא,"[""recg1KxQAvuI9Iywb""]",,"[""recjHbx5QYSJVyXpH""]",כפר ברא,קובה,,"[""03-902-1271""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000205"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recdnD8Ir96is61IA,tipat-halav:5120000206,entities,ACTIVE,"טיפת חלב כפר חב""ד","[""recg1KxQAvuI9Iywb""]",,"[""recG8kxAIgRA3JUTz""]","כפר חב""ד",מרכז הכפר,"שעות פעילות : ימים א',ב',ד',ה' : 08:00 - 14:30
                       יום ג' 12:00 - 18:30
                       יום שישי -סגור 
""לידיעתכם, פתיחת התחנות משתנה מידי יום בכפוף למצב הביטחוני ולהנחיות פיקוד העורף. ניתן לזמן תור לטיפת חלב באמצעות מוקד קול הבריאות שמעודכן בהתאם להנחיות""","[""03-960-6993""]",kfarchabad@moh.gov.il,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000206"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recNRhmqIsZPEpNux,tipat-halav:5120000207,entities,ACTIVE,טיפת חלב כפר יאסיף א' + ב',"[""recg1KxQAvuI9Iywb""]",,"[""reckbMiLRMUtjILG9""]",כפר יאסיף,כפר יאסיף,,"[""04-999-6098""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000207"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recV6EM8Cm7FXVuLY,tipat-halav:5120000208,entities,ACTIVE,טיפת חלב כפר יונה,"[""recg1KxQAvuI9Iywb""]",,"[""recfrpl3ZYusfYuRg""]","הרצל 13, כפר יונה",,"יש לכתוב בוויז טיפת חלב כפר יונה, ליד חנות חבוש.","[""09-897-1168""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000208"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recVKEZoQLJPDmzoE,tipat-halav:5120000211,entities,ACTIVE,טיפת חלב כפר כנא ב',"[""recg1KxQAvuI9Iywb""]",,"[""reczsWAKfjlh72Ujf""]",כפר כנא,"כפר כנא, שכ' ג'בל חוויחה - סמוך למסגד",תחנה פתוחה א'-ה'	8:00-14:00,"[""04-641-1782""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000211"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recjDuu0iVK5Ej5wQ,tipat-halav:5120000212,entities,ACTIVE,טיפת חלב כפר כנא ג',"[""recg1KxQAvuI9Iywb""]",,"[""recRitYtOaIIKHy3Z""]",כפר כנא,כפר כנא צפונית - סמוך לתחנת דלק פז,תחנה פתוחה א - ה	08:00-15:00,"[""04-641-9167""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000212"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recwzilHsL4wO1c2I,tipat-halav:5120000213,entities,ACTIVE,טיפת חלב כפר מנדא א,"[""recg1KxQAvuI9Iywb""]",,"[""recH2rm9PHAoOJBQY""]",כפר מנדא,כפר מנדא,,"[""04-986-4453""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000213"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recpLWnEGzWKAnMpb,tipat-halav:5120000214,entities,ACTIVE,טיפת חלב כפר מנדא ב,"[""recg1KxQAvuI9Iywb""]",,"[""recH2rm9PHAoOJBQY""]",כפר מנדא,כפר מנדא,,"[""04-986-3614""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000214"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
reciLnER4R86LU0Ax,tipat-halav:5120000215,entities,ACTIVE,טיפת חלב כפר מנדא ג,"[""recg1KxQAvuI9Iywb""]",,"[""recH2rm9PHAoOJBQY""]",כפר מנדא,כפר מנדא,,"[""04-986-4708""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000215"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recH0XeROoWvdkv6b,tipat-halav:5120000260,entities,ACTIVE,טיפת חלב כפר משהד,"[""recg1KxQAvuI9Iywb""]",,"[""reclD2lAdXGBhy63w""]",משהד,משהד,תחנה פתוחה א'-ה'	08:00-14:00,"[""04-651-9510""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000260"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
recHI9Ju1XQ0Raohl,tipat-halav:5120000219,entities,ACTIVE,טיפת חלב כפר קאסם א',"[""recg1KxQAvuI9Iywb""]",,"[""rec6fWNXamOrlmfLW""]",כפר קאסם,סולטני,,"[""03-907-1834""]",,"[{""href"": ""https://tipatchalavappointments.health.gov.il/patient-details?codeStation=5120000219"", ""title"": ""קישור""}]",,,"[""recP6cY9ZYB5qJ5sJ""]"
